corl0093,Crosshatch triggerfish (Xanthichthys mento),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0093.htm,http://www.photolib.noaa.gov/bigs/corl0093.jpg,http://www.photolib.noaa.gov/700s/corl0093.jpg
corl0094,Morwong (Cheilodactylus vittatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0094.htm,http://www.photolib.noaa.gov/bigs/corl0094.jpg,http://www.photolib.noaa.gov/700s/corl0094.jpg
corl0095,Masked angelfish (Genicanthus personatus) milletseed butterflyfish (Chaetodon miliaris) and pyramid butterflyfish (Hemitaurichthys polylepis),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0095.htm,http://www.photolib.noaa.gov/bigs/corl0095.jpg,http://www.photolib.noaa.gov/700s/corl0095.jpg
corl0096,Hawaiian sergeant (Abufdefduf abdominalis),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0096.htm,http://www.photolib.noaa.gov/bigs/corl0096.jpg,http://www.photolib.noaa.gov/700s/corl0096.jpg
corl0097,Titan scorpionfish (Scorpaenopsis cacopsis),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0097.htm,http://www.photolib.noaa.gov/bigs/corl0097.jpg,http://www.photolib.noaa.gov/700s/corl0097.jpg
corl0098,Male spectacled parrotfish (Chlorurus perspicillatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0098.htm,http://www.photolib.noaa.gov/bigs/corl0098.jpg,http://www.photolib.noaa.gov/700s/corl0098.jpg
corl0099,Bandit angelfish (Apolemichthys arcuatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0099.htm,http://www.photolib.noaa.gov/bigs/corl0099.jpg,http://www.photolib.noaa.gov/700s/corl0099.jpg
corl0100,Bigeye emperor (Monotaxis grandoculis),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0100.htm,http://www.photolib.noaa.gov/bigs/corl0100.jpg,http://www.photolib.noaa.gov/700s/corl0100.jpg
corl0101,Bigeye emperor (Monotaxis grandoculis),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0101.htm,http://www.photolib.noaa.gov/bigs/corl0101.jpg,http://www.photolib.noaa.gov/700s/corl0101.jpg
corl0102,Masked angelfish - male (Genicanthus personatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0102.htm,http://www.photolib.noaa.gov/bigs/corl0102.jpg,http://www.photolib.noaa.gov/700s/corl0102.jpg
